width,height,mean,std,digit
0.888888889,1,0.56466877,0.82140866,6
0.666666667,1,0.315457413,0.588452654,6
0.555555556,1,0.369085174,0.649443895,6
0.944444444,1,0.583596215,0.83450795,6
0.555555556,1,0.261829653,0.519925162,6
0.555555556,1,0.315457413,0.588452654,6
0.666666667,1,0.463722397,0.741565533,6
0.666666667,1,0.397476341,0.679030252,6
0.555555556,1,0.296529968,0.565187525,6
0.444444444,1,0.242902208,0.493699732,6
0.777777778,1,0.460567823,0.738781344,6
0.944444444,1,0.643533123,0.872407857,6
0.888888889,1,0.476340694,0.752518189,6
0.833333333,1,0.422712934,0.703885816,6
0.555555556,1,0.283911672,0.54913188,6
0.444444444,1,0.23659306,0.48470012,6
0.888888889,1,0.422712934,0.703885816,6
0.888888889,1,0.416403785,0.69779494,6
1,1,0.567823344,0.823630828,6
0.722222222,1,0.397476341,0.679030252,6
0.833333333,1,0.422712934,0.703885816,6
0.666666667,1,0.457413249,0.735978531,6
0.777777778,1,0.375394322,0.656172568,6
0.555555556,1,0.264984227,0.524186928,6
0.444444444,1,0.242902208,0.493699732,6
0.555555556,1,0.305993691,0.576940186,6
0.888888889,1,0.425867508,0.706901107,6
0.777777778,1,0.422712934,0.703885816,6
0.555555556,1,0.312302839,0.58464145,6
0.444444444,1,0.201892744,0.432721727,6
0.666666667,1,0.23659306,0.48470012,6
1,1,0.429022082,0.709896473,6
0.777777778,1,0.391167192,0.672607581,6
0.888888889,1,0.56466877,0.82140866,6
0.666666667,1,0.318611987,0.592237887,6
0.666666667,1,0.359621451,0.639181001,6
0.555555556,1,0.400630915,0.682209767,6
1,1,0.602523659,0.847054945,6
0.777777778,1,0.268138801,0.52841839,6
0.777777778,1,0.334384858,0.610782316,6
0.666666667,1,0.334384858,0.610782316,6
0.888888889,1,0.32807571,0.603440013,6
0.888888889,1,0.561514196,0.819170752,6
0.666666667,1,0.375394322,0.656172568,6
0.666666667,1,0.34384858,0.621611312,6
0.888888889,1,0.460567823,0.738781344,6
0.888888889,1,0.570977918,0.825837325,6
0.555555556,1,0.347003155,0.625172598,6
0.833333333,1,0.429022082,0.709896473,6
0.666666667,1,0.312302839,0.58464145,6
0.444444444,1,0.280757098,0.545047365,6
0.888888889,1,0.507886435,0.778646526,6
0.777777778,1,0.384858044,0.666099056,6
0.777777778,1,0.457413249,0.735978531,6
0.944444444,1,0.520504732,0.788612445,6
0.666666667,1,0.296529968,0.565187525,6
0.777777778,1,0.429022082,0.709896473,6
0.5,1,0.312302839,0.58464145,6
0.944444444,1,0.555205047,0.814647432,6
0.555555556,1,0.315457413,0.588452654,6
0.833333333,1,0.476340694,0.752518189,6
0.666666667,1,0.38170347,0.662812212,6
0.888888889,1,0.454258675,0.733156984,6
0.611111111,1,0.305993691,0.576940186,6
0.888888889,1,0.602523659,0.847054945,6
0.666666667,1,0.334384858,0.610782316,6
0.555555556,1,0.302839117,0.573049648,6
0.888888889,1,0.507886435,0.778646526,6
0.888888889,1,0.52681388,0.793494213,6
0.666666667,1,0.32807571,0.603440013,6
0.666666667,1,0.350157729,0.62871002,6
0.777777778,1,0.38170347,0.662812212,6
0.666666667,1,0.359621451,0.639181001,6
1,1,0.615141956,0.85511943,6
0.888888889,1,0.599369085,0.845001552,6
0.777777778,1,0.296529968,0.565187525,6
0.722222222,1,0.312302839,0.58464145,6
0.888888889,1,0.463722397,0.741565533,6
0.888888889,1,0.315457413,0.588452654,6
0.777777778,1,0.476340694,0.752518189,6
0.666666667,1,0.52681388,0.793494213,6
0.5,1,0.296529968,0.565187525,6
1,1,0.558359621,0.816917033,6
0.666666667,1,0.309148265,0.580804039,6
0.722222222,1,0.397476341,0.679030252,6
0.888888889,1,0.47318612,0.74980743,6
0.666666667,1,0.280757098,0.545047365,6
0.777777778,1,0.577287066,0.830203577,6
0.666666667,1,0.296529968,0.565187525,6
0.555555556,1,0.337539432,0.614416371,6
0.555555556,1,0.353312303,0.63222377,6
0.555555556,1,0.321766562,0.595997375,6
0.666666667,1,0.356466877,0.635714035,6
0.611111111,1,0.347003155,0.625172598,6
0.611111111,1,0.246056782,0.498150303,6
0.888888889,1,0.347003155,0.625172598,6
0.722222222,1,0.460567823,0.738781344,6
0.5,1,0.287066246,0.55318788,6
0.722222222,1,0.388012618,0.669364127,6
0.777777778,1,0.457413249,0.735978531,6
0.555555556,1,0.302839117,0.573049648,6
0.555555556,1,0.309148265,0.580804039,6
0.777777778,1,0.485804416,0.760542277,6
0.777777778,1,0.365930599,0.646045754,6
0.666666667,1,0.359621451,0.639181001,6
0.666666667,1,0.425867508,0.706901107,6
0.333333333,1,0.223974763,0.466296258,6
0.777777778,1,0.422712934,0.703885816,6
1,1,0.665615142,0.885054197,6
0.944444444,1,0.495268139,0.768406151,6
0.666666667,1,0.287066246,0.55318788,6
0.777777778,1,0.302839117,0.573049648,6
0.833333333,1,0.470031546,0.747078471,6
0.777777778,1,0.378548896,0.659503436,6
0.777777778,1,0.43533123,0.715827937,6
0.666666667,1,0.466876972,0.744331207,6
1,0.818181818,0.470031546,0.747078471,6
0.555555556,1,0.312302839,0.58464145,6
0.666666667,1,0.309148265,0.580804039,6
0.555555556,1,0.350157729,0.62871002,6
0.833333333,1,0.520504732,0.788612445,6
0.666666667,1,0.334384858,0.610782316,6
0.888888889,1,0.466876972,0.744331207,6
0.833333333,1,0.347003155,0.625172598,6
1,1,0.460567823,0.738781344,6
0.666666667,1,0.429022082,0.709896473,6
0.833333333,1,0.353312303,0.63222377,6
0.388888889,1,0.211356467,0.447331045,6
0.666666667,1,0.457413249,0.735978531,6
0.888888889,1,0.372239748,0.652819443,6
1,1,0.567823344,0.823630828,6
0.5,1,0.255520505,0.511309427,6
0.666666667,1,0.312302839,0.58464145,6
0.777777778,1,0.397476341,0.679030252,6
0.833333333,1,0.523659306,0.791061691,6
0.888888889,1,0.463722397,0.741565533,6
0.777777778,1,0.356466877,0.635714035,6
0.555555556,1,0.337539432,0.614416371,6
0.666666667,1,0.38170347,0.662812212,6
1,1,0.365930599,0.646045754,6
0.888888889,1,0.498422713,0.770992287,6
0.888888889,1,0.495268139,0.768406151,6
0.666666667,1,0.378548896,0.659503436,6
0.777777778,1,0.492113565,0.7658025,6
0.888888889,1,0.454258675,0.733156984,6
0.777777778,1,0.495268139,0.768406151,6
0.777777778,1,0.485804416,0.760542277,6
0.5,1,0.230283912,0.475566682,6
0.722222222,1,0.302839117,0.573049648,6
0.722222222,1,0.34384858,0.621611312,6
0.777777778,1,0.356466877,0.635714035,6
0.555555556,1,0.277602524,0.54093405,6
0.777777778,1,0.384858044,0.666099056,6
0.555555556,1,0.331230284,0.6071236,6
0.777777778,1,0.350157729,0.62871002,6
0.722222222,1,0.347003155,0.625172598,6
0.888888889,1,0.438485804,0.718764284,6
0.777777778,1,0.394321767,0.675829572,6
0.777777778,1,0.277602524,0.54093405,6
0.611111111,1,0.27444795,0.536791646,6
0.611111111,1,0.365930599,0.646045754,6
0.833333333,1,0.394321767,0.675829572,6
0.444444444,1,0.154574132,0.354202935,6
0.888888889,1,0.425867508,0.706901107,6
0.666666667,1,0.388012618,0.669364127,6
0.444444444,1,0.179810726,0.397267893,6
0.444444444,1,0.268138801,0.52841839,6
1,1,0.757097792,0.930345672,6
0.666666667,1,0.369085174,0.649443895,6
0.888888889,1,0.548895899,0.8100603,6
0.722222222,1,0.34384858,0.621611312,6
0.888888889,1,0.438485804,0.718764284,6
0.777777778,1,0.413249211,0.69471909,6
1,1,0.545741325,0.807742622,6
0.444444444,1,0.309148265,0.580804039,6
0.666666667,1,0.463722397,0.741565533,6
0.444444444,1,0.205047319,0.437629144,6
0.666666667,1,0.148264984,0.342975225,6
0.833333333,1,0.410094637,0.691622787,6
1,1,0.539432177,0.803058668,6
0.611111111,1,0.27444795,0.536791646,6
0.777777778,1,0.482649842,0.757885513,6
1,1,0.552050473,0.812361879,6
0.333333333,1,0.085173502,0.218627656,6
0.666666667,1,0.397476341,0.679030252,6
0.888888889,1,0.406940063,0.688505892,6
1,1,0.539432177,0.803058668,6
0.888888889,1,0.378548896,0.659503436,6
0.666666667,1,0.359621451,0.639181001,6
1,1,0.488958991,0.763181241,6
0.555555556,1,0.211356467,0.447331045,6
0.888888889,1,0.615141956,0.85511943,6
1,1,0.567823344,0.823630828,6
0.888888889,1,0.438485804,0.718764284,6
0.611111111,1,0.359621451,0.639181001,6
0.777777778,1,0.466876972,0.744331207,6
0.666666667,1,0.305993691,0.576940186,6
0.333333333,1,0.233438486,0.480150323,6
0.555555556,1,0.334384858,0.610782316,6
0.833333333,1,0.476340694,0.752518189,6
0.833333333,1,0.334384858,0.610782316,6
1,1,0.507886435,0.778646526,6
0.666666667,1,0.353312303,0.63222377,6
1,1,0.583596215,0.83450795,6
0.777777778,1,0.356466877,0.635714035,6
0.666666667,1,0.356466877,0.635714035,6
0.444444444,1,0.299684543,0.569132178,6
0.833333333,1,0.488958991,0.763181241,6
0.444444444,1,0.223974763,0.466296258,6
0.722222222,1,0.324921136,0.599731343,6
0.777777778,1,0.397476341,0.679030252,6
0.333333333,1,0.230283912,0.475566682,6
0.666666667,1,0.255520505,0.511309427,6
1,1,0.463722397,0.741565533,6
0.5,1,0.249211356,0.502568539,6
1,1,0.552050473,0.812361879,6
0.888888889,1,0.451104101,0.730316591,6
0.777777778,1,0.460567823,0.738781344,6
0.777777778,1,0.444794953,0.724578817,6
1,1,0.574132492,0.828028219,6
0.888888889,1,0.362776025,0.642624847,6
0.777777778,1,0.429022082,0.709896473,6
0.888888889,1,0.466876972,0.744331207,6
0.888888889,1,0.422712934,0.703885816,6
0.444444444,1,0.230283912,0.475566682,6
0.611111111,1,0.271293375,0.53261986,6
0.777777778,1,0.242902208,0.493699732,6
0.722222222,1,0.410094637,0.691622787,6
0.777777778,1,0.479495268,0.75521085,6
0.777777778,1,0.356466877,0.635714035,6
0.666666667,1,0.321766562,0.595997375,6
0.888888889,1,0.372239748,0.652819443,6
0.944444444,1,0.668769716,0.886804787,6
0.555555556,1,0.347003155,0.625172598,6
0.777777778,1,0.403785489,0.685368266,6
0.777777778,1,0.337539432,0.614416371,6
0.777777778,1,0.397476341,0.679030252,6
0.888888889,1,0.529968454,0.795910091,6
1,1,0.552050473,0.812361879,6
0.666666667,1,0.34384858,0.621611312,6
0.944444444,1,0.309148265,0.580804039,6
0.888888889,1,0.533123028,0.798309406,6
0.666666667,1,0.27444795,0.536791646,6
0.666666667,1,0.27444795,0.536791646,6
0.5,1,0.334384858,0.610782316,6
0.833333333,1,0.43533123,0.715827937,6
0.833333333,1,0.479495268,0.75521085,6
0.555555556,1,0.388012618,0.669364127,6
0.888888889,1,0.482649842,0.757885513,6
0.555555556,1,0.312302839,0.58464145,6
0.666666667,1,0.400630915,0.682209767,6
0.777777778,1,0.438485804,0.718764284,6
0.888888889,1,0.463722397,0.741565533,6
0.666666667,1,0.41955836,0.700850471,6
0.777777778,1,0.359621451,0.639181001,6
0.833333333,1,0.403785489,0.685368266,6
1,1,0.558359621,0.816917033,6
0.888888889,1,0.482649842,0.757885513,6
0.888888889,1,0.520504732,0.788612445,6
0.888888889,1,0.375394322,0.656172568,6
0.666666667,1,0.318611987,0.592237887,6
0.888888889,1,0.403785489,0.685368266,6
0.888888889,1,0.441640379,0.721681204,6
0.666666667,1,0.356466877,0.635714035,6
0.777777778,1,0.589905363,0.838750965,6
0.777777778,1,0.514195584,0.783663442,6
0.777777778,1,0.410094637,0.691622787,6
0.777777778,1,0.406940063,0.688505892,6
0.555555556,1,0.261829653,0.519925162,6
0.555555556,1,0.318611987,0.592237887,6
0.888888889,1,0.457413249,0.735978531,6
0.777777778,1,0.492113565,0.7658025,6
0.777777778,1,0.391167192,0.672607581,6
1,1,0.570977918,0.825837325,6
0.888888889,1,0.555205047,0.814647432,6
0.666666667,1,0.375394322,0.656172568,6
0.777777778,1,0.416403785,0.69779494,6
0.777777778,1,0.413249211,0.69471909,6
0.722222222,1,0.520504732,0.788612445,6
0.777777778,1,0.391167192,0.672607581,6
0.388888889,1,0.27444795,0.536791646,6
0.666666667,1,0.287066246,0.55318788,6
0.666666667,1,0.384858044,0.666099056,6
0.666666667,1,0.369085174,0.649443895,6
0.611111111,1,0.223974763,0.466296258,6
0.666666667,1,0.287066246,0.55318788,6
0.555555556,1,0.148264984,0.342975225,6
0.888888889,1,0.384858044,0.666099056,6
0.666666667,1,0.337539432,0.614416371,6
0.555555556,1,0.305993691,0.576940186,6
0.888888889,1,0.441640379,0.721681204,6
0.666666667,1,0.34384858,0.621611312,6
0.555555556,1,0.324921136,0.599731343,6
0.888888889,1,0.460567823,0.738781344,6
0.777777778,1,0.451104101,0.730316591,6
0.777777778,1,0.41955836,0.700850471,6
0.555555556,1,0.283911672,0.54913188,6
0.777777778,1,0.482649842,0.757885513,6
0.888888889,1,0.482649842,0.757885513,6
0.666666667,1,0.362776025,0.642624847,6
0.666666667,1,0.331230284,0.6071236,6
0.777777778,1,0.410094637,0.691622787,6
0.722222222,1,0.485804416,0.760542277,6
0.666666667,1,0.391167192,0.672607581,6
0.777777778,1,0.397476341,0.679030252,6
1,1,0.463722397,0.741565533,6
0.444444444,1,0.220820189,0.461608647,6
0.777777778,1,0.422712934,0.703885816,6
1,1,0.378548896,0.659503436,6
0.722222222,1,0.312302839,0.58464145,6
0.666666667,1,0.441640379,0.721681204,6
0.555555556,1,0.195583596,0.422791476,6
0.777777778,1,0.331230284,0.6071236,6
0.666666667,1,0.315457413,0.588452654,6
0.611111111,1,0.397476341,0.679030252,6
0.888888889,1,0.567823344,0.823630828,6
0.611111111,1,0.403785489,0.685368266,6
0.833333333,1,0.429022082,0.709896473,6
0.777777778,1,0.457413249,0.735978531,6
0.722222222,1,0.318611987,0.592237887,6
0.555555556,1,0.27444795,0.536791646,6
0.777777778,1,0.410094637,0.691622787,6
1,1,0.599369085,0.845001552,6
0.888888889,1,0.362776025,0.642624847,6
0.666666667,1,0.321766562,0.595997375,6
0.555555556,1,0.347003155,0.625172598,6
0.833333333,1,0.488958991,0.763181241,6
0.777777778,1,0.38170347,0.662812212,6
0.444444444,1,0.337539432,0.614416371,6
0.777777778,1,0.384858044,0.666099056,6
0.777777778,1,0.441640379,0.721681204,6
1,1,0.432176656,0.712872041,6
0.555555556,1,0.252365931,0.506954797,6
0.777777778,1,0.432176656,0.712872041,6
0.555555556,1,0.321766562,0.595997375,6
0.444444444,1,0.268138801,0.52841839,6
1,0.818181818,0.296529968,0.565187525,6
1,1,0.649842271,0.876091616,6
0.666666667,1,0.41955836,0.700850471,6
0.666666667,1,0.347003155,0.625172598,6
0.555555556,1,0.403785489,0.685368266,6
0.777777778,1,0.533123028,0.798309406,6
0.666666667,1,0.378548896,0.659503436,6
0.777777778,1,0.397476341,0.679030252,6
0.777777778,1,0.485804416,0.760542277,6
0.722222222,1,0.410094637,0.691622787,6
1,1,0.529968454,0.795910091,6
0.666666667,1,0.451104101,0.730316591,6
0.555555556,1,0.296529968,0.565187525,6
0.722222222,1,0.375394322,0.656172568,6
0.555555556,1,0.299684543,0.569132178,6
0.722222222,1,0.447949527,0.727457241,6
0.722222222,1,0.353312303,0.63222377,6
0.722222222,1,0.315457413,0.588452654,6
0.833333333,1,0.539432177,0.803058668,6
0.611111111,1,0.318611987,0.592237887,6
0.777777778,1,0.457413249,0.735978531,6
0.833333333,1,0.375394322,0.656172568,6
0.888888889,1,0.463722397,0.741565533,6
0.777777778,1,0.454258675,0.733156984,6
0.888888889,1,0.432176656,0.712872041,6
0.666666667,1,0.324921136,0.599731343,6
0.666666667,1,0.359621451,0.639181001,6
0.666666667,1,0.388012618,0.669364127,6
0.722222222,1,0.340694006,0.618025969,6
0.777777778,1,0.447949527,0.727457241,6
0.555555556,1,0.258675079,0.515632771,6
0.555555556,1,0.299684543,0.569132178,6
0.833333333,1,0.463722397,0.741565533,6
0.666666667,1,0.324921136,0.599731343,6
0.833333333,1,0.463722397,0.741565533,6
0.555555556,1,0.29022082,0.55721564,6
0.777777778,1,0.429022082,0.709896473,6
0.777777778,1,0.318611987,0.592237887,6
1,1,0.665615142,0.885054197,6
1,1,0.561514196,0.819170752,6
0.888888889,1,0.466876972,0.744331207,6
0.833333333,1,0.492113565,0.7658025,6
0.944444444,1,0.372239748,0.652819443,6
0.722222222,1,0.324921136,0.599731343,6
1,1,0.56466877,0.82140866,6
1,1,0.410094637,0.691622787,6
1,1,0.637223975,0.86866709,6
0.777777778,1,0.444794953,0.724578817,6
1,1,0.394321767,0.675829572,6
0.555555556,1,0.205047319,0.437629144,6
0.833333333,1,0.394321767,0.675829572,6
0.666666667,1,0.318611987,0.592237887,6
0.5,1,0.280757098,0.545047365,6
0.444444444,1,0.201892744,0.432721727,6
0.777777778,1,0.533123028,0.798309406,6
0.666666667,1,0.29022082,0.55721564,6
0.888888889,1,0.511041009,0.781163516,6
0.944444444,1,0.476340694,0.752518189,6
0.555555556,1,0.369085174,0.649443895,6
0.666666667,1,0.400630915,0.682209767,6
0.611111111,1,0.378548896,0.659503436,6
0.888888889,1,0.375394322,0.656172568,6
0.833333333,1,0.425867508,0.706901107,6
0.444444444,1,0.160883281,0.365240331,6
1,1,0.520504732,0.788612445,6
0.5,1,0.252365931,0.506954797,6
1,1,0.558359621,0.816917033,6
0.666666667,1,0.460567823,0.738781344,6
1,1,0.627760252,0.862948144,6
0.777777778,1,0.400630915,0.682209767,6
0.833333333,1,0.312302839,0.58464145,6
0.944444444,1,0.52681388,0.793494213,6
0.666666667,1,0.23659306,0.48470012,6
0.666666667,1,0.318611987,0.592237887,6
0.555555556,1,0.305993691,0.576940186,6
0.666666667,1,0.432176656,0.712872041,6
0.777777778,1,0.388012618,0.669364127,6
0.722222222,1,0.305993691,0.576940186,6
1,1,0.577287066,0.830203577,6
0.5,1,0.318611987,0.592237887,6
0.777777778,1,0.429022082,0.709896473,6
0.777777778,1,0.362776025,0.642624847,6
1,0.727272727,0.41955836,0.700850471,6
0.5,1,0.324921136,0.599731343,6
0.777777778,1,0.38170347,0.662812212,6
1,0.727272727,0.451104101,0.730316591,6
0.666666667,1,0.388012618,0.669364127,6
1,1,0.596214511,0.842933132,6
0.833333333,1,0.451104101,0.730316591,6
1,1,0.447949527,0.727457241,6
0.888888889,1,0.47318612,0.74980743,6
0.555555556,1,0.195583596,0.422791476,6
1,1,0.583596215,0.83450795,6
0.444444444,1,0.283911672,0.54913188,6
0.666666667,1,0.315457413,0.588452654,6
0.666666667,1,0.271293375,0.53261986,6
0.777777778,1,0.482649842,0.757885513,6
0.555555556,1,0.359621451,0.639181001,6
1,1,0.460567823,0.738781344,6
0.777777778,1,0.356466877,0.635714035,6
0.944444444,1,0.536277603,0.800692239,6
0.777777778,1,0.451104101,0.730316591,6
0.444444444,1,0.1829653,0.402454592,6
1,1,0.498422713,0.770992287,6
0.777777778,1,0.375394322,0.656172568,6
0.888888889,1,0.340694006,0.618025969,6
1,1,0.640378549,0.870544625,6
0.555555556,1,0.287066246,0.55318788,6
0.555555556,1,0.321766562,0.595997375,6
0.555555556,1,0.27444795,0.536791646,6
0.555555556,1,0.186119874,0.407599727,6
0.555555556,1,0.318611987,0.592237887,6
0.666666667,1,0.353312303,0.63222377,6
0.777777778,1,0.384858044,0.666099056,6
0.666666667,1,0.454258675,0.733156984,6
0.666666667,1,0.321766562,0.595997375,6
0.777777778,1,0.492113565,0.7658025,6
0.833333333,1,0.375394322,0.656172568,6
1,1,0.457413249,0.735978531,6
0.611111111,1,0.334384858,0.610782316,6
0.666666667,1,0.388012618,0.669364127,6
0.555555556,1,0.252365931,0.506954797,6
0.555555556,1,0.38170347,0.662812212,6
0.888888889,1,0.561514196,0.819170752,6
1,1,0.520504732,0.788612445,6
1,1,0.640378549,0.870544625,6
0.666666667,1,0.208201893,0.442498756,6
1,1,0.52681388,0.793494213,6
0.777777778,1,0.400630915,0.682209767,6
0.666666667,1,0.438485804,0.718764284,6
0.555555556,1,0.220820189,0.461608647,6
0.833333333,1,0.488958991,0.763181241,6
0.944444444,1,0.482649842,0.757885513,6
0.888888889,1,0.47318612,0.74980743,6
0.722222222,1,0.454258675,0.733156984,6
0.555555556,1,0.227129338,0.470948796,6
0.722222222,1,0.451104101,0.730316591,6
0.666666667,1,0.378548896,0.659503436,6
0.777777778,1,0.356466877,0.635714035,6
0.833333333,1,0.466876972,0.744331207,6
0.611111111,1,0.331230284,0.6071236,6
0.888888889,1,0.511041009,0.781163516,6
0.555555556,1,0.321766562,0.595997375,6
0.666666667,1,0.375394322,0.656172568,6
0.666666667,1,0.378548896,0.659503436,6
0.555555556,1,0.283911672,0.54913188,6
0.777777778,1,0.41955836,0.700850471,6
0.777777778,1,0.372239748,0.652819443,6
0.555555556,1,0.252365931,0.506954797,6
0.777777778,1,0.302839117,0.573049648,6
0.888888889,1,0.542586751,0.80540877,6
0.777777778,1,0.359621451,0.639181001,6
0.666666667,1,0.337539432,0.614416371,6
0.555555556,1,0.192429022,0.417767612,6
