width,height,mean,std,label
15,19,0.133928571,0.340792968,4
16,19,0.139030612,0.34619933,4
17,19,0.214285714,0.410587841,4
16,19,0.1875,0.390561537,4
12,19,0.196428571,0.397549968,4
17,19,0.197704082,0.398521962,4
13,19,0.19005102,0.392591674,4
13,19,0.164540816,0.371002292,4
9,19,0.112244898,0.315869028,4
11,19,0.12372449,0.329477167,4
15,19,0.170918367,0.376677921,4
18,19,0.227040816,0.419186609,4
13,19,0.159438776,0.366318457,4
13,19,0.165816327,0.372153097,4
13,19,0.174744898,0.379991176,4
19,17,0.141581633,0.348843077,4
19,19,0.213010204,0.409696171,4
19,15,0.132653061,0.339415924,4
14,19,0.161989796,0.36867665,4
13,19,0.229591837,0.420838835,4
15,19,0.209183673,0.406985425,4
13,19,0.147959184,0.355286179,4
13,19,0.159438776,0.366318457,4
14,19,0.156887755,0.36392708,4
13,19,0.155612245,0.362718743,4
19,17,0.202806122,0.402345973,4
12,19,0.151785714,0.359042113,4
13,19,0.172193878,0.37778988,4
12,19,0.178571429,0.383237536,4
11,19,0.169642857,0.375558333,4
11,19,0.159438776,0.366318457,4
19,19,0.167091837,0.373295991,4
9,19,0.114795918,0.318978989,4
11,19,0.095663265,0.294316654,4
19,19,0.216836735,0.412353546,4
15,19,0.174744898,0.379991176,4
13,19,0.128826531,0.335221702,4
17,19,0.196428571,0.397549968,4
19,19,0.153061224,0.360276347,4
11,19,0.149234694,0.356547122,4
15,19,0.140306122,0.347526061,4
15,19,0.1875,0.390561537,4
17,19,0.206632653,0.405148082,4
19,16,0.198979592,0.399487513,4
11,19,0.133928571,0.340792968,4
19,19,0.223214286,0.416666667,4
12,19,0.197704082,0.398521962,4
13,19,0.192602041,0.394594853,4
12,19,0.142857143,0.350150488,4
17,19,0.242346939,0.428776634,4
9,19,0.112244898,0.315869028,4
17,19,0.205357143,0.404220234,4
15,19,0.165816327,0.372153097,4
15,19,0.168367347,0.374431046,4
19,19,0.160714286,0.367501662,4
15,19,0.163265306,0.369843502,4
11,19,0.12244898,0.3280129,4
15,19,0.165816327,0.372153097,4
15,19,0.155612245,0.362718743,4
16,19,0.18877551,0.391580001,4
19,18,0.24744898,0.43180529,4
11,19,0.153061224,0.360276347,4
13,19,0.164540816,0.371002292,4
12,19,0.169642857,0.375558333,4
15,19,0.286989796,0.452645545,4
17,19,0.242346939,0.428776634,4
11,19,0.144132653,0.351448399,4
19,19,0.195153061,0.396571484,4
19,19,0.211734694,0.408798571,4
14,19,0.201530612,0.401399473,4
11,19,0.158163265,0.365126957,4
13,19,0.164540816,0.371002292,4
13,19,0.183673469,0.387464859,4
11,19,0.181122449,0.385365449,4
19,13,0.145408163,0.352736917,4
18,19,0.173469388,0.378894276,4
15,19,0.182397959,0.386418688,4
11,19,0.12627551,0.332371648,4
13,19,0.181122449,0.385365449,4
5,19,0.086734694,0.281625551,4
14,19,0.178571429,0.383237536,4
19,19,0.216836735,0.412353546,4
15,19,0.140306122,0.347526061,4
17,19,0.18622449,0.389536228,4
13,19,0.182397959,0.386418688,4
19,19,0.202806122,0.402345973,4
13,19,0.153061224,0.360276347,4
15,19,0.176020408,0.381080643,4
11,19,0.173469388,0.378894276,4
19,19,0.227040816,0.419186609,4
19,19,0.169642857,0.375558333,4
19,15,0.200255102,0.400446668,4
11,19,0.136479592,0.34351627,4
15,19,0.18622449,0.389536228,4
14,19,0.215561224,0.41147362,4
11,19,0.139030612,0.34619933,4
11,19,0.140306122,0.347526061,4
13,19,0.170918367,0.376677921,4
19,19,0.154336735,0.361501861,4
15,19,0.164540816,0.371002292,4
11,19,0.147959184,0.355286179,4
11,19,0.150510204,0.357799069,4
17,19,0.197704082,0.398521962,4
19,19,0.257653061,0.437621111,4
14,19,0.206632653,0.405148082,4
19,19,0.279336735,0.44895971,4
15,19,0.193877551,0.395586462,4
15,19,0.173469388,0.378894276,4
13,19,0.130102041,0.336630421,4
19,19,0.233418367,0.423276218,4
11,19,0.163265306,0.369843502,4
15,19,0.192602041,0.394594853,4
19,19,0.232142857,0.422469176,4
19,15,0.174744898,0.379991176,4
13,19,0.179846939,0.384305085,4
15,19,0.200255102,0.400446668,4
19,19,0.167091837,0.373295991,4
16,19,0.193877551,0.395586462,4
11,19,0.130102041,0.336630421,4
15,19,0.192602041,0.394594853,4
12,19,0.117346939,0.322038688,4
11,19,0.119897959,0.325049543,4
19,19,0.25,0.433289122,4
13,19,0.145408163,0.352736917,4
12,19,0.150510204,0.357799069,4
17,19,0.18494898,0.388504021,4
17,19,0.232142857,0.422469176,4
19,19,0.206632653,0.405148082,4
15,19,0.147959184,0.355286179,4
19,19,0.214285714,0.410587841,4
19,19,0.18877551,0.391580001,4
10,19,0.170918367,0.376677921,4
13,19,0.140306122,0.347526061,4
13,19,0.150510204,0.357799069,4
11,19,0.137755102,0.344862771,4
18,19,0.183673469,0.387464859,4
17,19,0.206632653,0.405148082,4
18,19,0.207908163,0.406069798,4
16,19,0.182397959,0.386418688,4
11,19,0.142857143,0.350150488,4
13,19,0.144132653,0.351448399,4
11,19,0.139030612,0.34619933,4
9,19,0.107142857,0.30949223,4
15,19,0.165816327,0.372153097,4
14,19,0.174744898,0.379991176,4
17,19,0.195153061,0.396571484,4
17,19,0.174744898,0.379991176,4
18,19,0.1875,0.390561537,4
18,19,0.174744898,0.379991176,4
13,19,0.165816327,0.372153097,4
11,19,0.118622449,0.323550135,4
13,19,0.174744898,0.379991176,4
13,19,0.137755102,0.344862771,4
19,18,0.220663265,0.414958576,4
19,19,0.253826531,0.435477337,4
15,19,0.158163265,0.365126957,4
16,19,0.207908163,0.406069798,4
19,19,0.174744898,0.379991176,4
19,19,0.278061224,0.448329741,4
12,19,0.141581633,0.348843077,4
17,19,0.202806122,0.402345973,4
11,19,0.140306122,0.347526061,4
11,19,0.154336735,0.361501861,4
13,19,0.12755102,0.333802157,4
17,19,0.192602041,0.394594853,4
15,19,0.144132653,0.351448399,4
11,19,0.128826531,0.335221702,4
16,19,0.172193878,0.37778988,4
12,19,0.164540816,0.371002292,4
10,19,0.141581633,0.348843077,4
14,19,0.169642857,0.375558333,4
15,19,0.210459184,0.407895002,4
13,19,0.156887755,0.36392708,4
12,19,0.165816327,0.372153097,4
17,19,0.209183673,0.406985425,5
17,19,0.298469388,0.457878616,5
17,19,0.284438776,0.451434712,5
19,19,0.227040816,0.419186609,5
19,13,0.141581633,0.348843077,5
19,19,0.276785714,0.447695247,5
15,19,0.206632653,0.405148082,5
11,19,0.172193878,0.37778988,5
15,19,0.202806122,0.402345973,5
19,16,0.213010204,0.409696171,5
19,14,0.141581633,0.348843077,5
19,17,0.253826531,0.435477337,5
19,17,0.205357143,0.404220234,5
19,13,0.18877551,0.391580001,5
12,19,0.178571429,0.383237536,5
19,17,0.209183673,0.406985425,5
13,19,0.192602041,0.394594853,5
19,19,0.132653061,0.339415924,5
13,19,0.154336735,0.361501861,5
19,13,0.137755102,0.344862771,5
19,17,0.211734694,0.408798571,5
16,19,0.210459184,0.407895002,5
19,18,0.229591837,0.420838835,5
18,19,0.174744898,0.379991176,5
17,19,0.205357143,0.404220234,5
17,19,0.193877551,0.395586462,5
19,17,0.211734694,0.408798571,5
17,19,0.267857143,0.443125437,5
19,19,0.137755102,0.344862771,5
19,15,0.154336735,0.361501861,5
19,19,0.221938776,0.415815457,5
15,19,0.160714286,0.367501662,5
19,17,0.142857143,0.350150488,5
18,19,0.261479592,0.439721094,5
19,19,0.233418367,0.423276218,5
19,17,0.146683673,0.354016143,5
13,19,0.192602041,0.394594853,5
19,19,0.269132653,0.443792161,5
11,19,0.224489796,0.417512239,5
15,19,0.215561224,0.41147362,5
13,19,0.149234694,0.356547122,5
19,18,0.181122449,0.385365449,5
13,19,0.164540816,0.371002292,5
19,19,0.227040816,0.419186609,5
18,19,0.155612245,0.362718743,5
19,18,0.223214286,0.416666667,5
19,18,0.256377551,0.436911417,5
19,19,0.244897959,0.430301198,5
15,19,0.159438776,0.366318457,5
19,19,0.160714286,0.367501662,5
19,19,0.202806122,0.402345973,5
19,17,0.155612245,0.362718743,5
17,19,0.256377551,0.436911417,5
19,15,0.151785714,0.359042113,5
19,15,0.153061224,0.360276347,5
19,19,0.178571429,0.383237536,5
19,19,0.181122449,0.385365449,5
15,19,0.158163265,0.365126957,5
19,9,0.114795918,0.318978989,5
13,19,0.150510204,0.357799069,5
17,19,0.153061224,0.360276347,5
15,19,0.200255102,0.400446668,5
19,17,0.265306122,0.441777911,5
11,19,0.136479592,0.34351627,5
16,19,0.147959184,0.355286179,5
15,19,0.195153061,0.396571484,5
17,19,0.228316327,0.420015474,5
17,19,0.192602041,0.394594853,5
19,19,0.201530612,0.401399473,5
16,19,0.243622449,0.429541489,5
15,19,0.147959184,0.355286179,5
19,17,0.201530612,0.401399473,5
19,19,0.206632653,0.405148082,5
14,19,0.197704082,0.398521962,5
19,18,0.177295918,0.382162743,5
19,17,0.202806122,0.402345973,5
19,13,0.173469388,0.378894276,5
19,15,0.183673469,0.387464859,5
15,19,0.168367347,0.374431046,5
19,17,0.160714286,0.367501662,5
17,19,0.211734694,0.408798571,5
16,19,0.172193878,0.37778988,5
19,19,0.269132653,0.443792161,5
17,19,0.258928571,0.43832594,5
14,19,0.191326531,0.393596607,5
19,17,0.206632653,0.405148082,5
19,15,0.137755102,0.344862771,5
17,19,0.24744898,0.43180529,5
19,18,0.163265306,0.369843502,5
19,12,0.113520408,0.317430383,5
19,17,0.193877551,0.395586462,5
19,15,0.207908163,0.406069798,5
17,19,0.202806122,0.402345973,5
19,15,0.155612245,0.362718743,5
19,19,0.229591837,0.420838835,5
19,17,0.125,0.330930034,5
19,17,0.1875,0.390561537,5
17,19,0.244897959,0.430301198,5
11,19,0.164540816,0.371002292,5
15,19,0.224489796,0.417512239,5
19,15,0.153061224,0.360276347,5
19,19,0.24872449,0.432549725,5
18,19,0.207908163,0.406069798,5
19,15,0.130102041,0.336630421,5
19,19,0.165816327,0.372153097,5
19,19,0.202806122,0.402345973,5
19,15,0.155612245,0.362718743,5
16,19,0.206632653,0.405148082,5
19,13,0.121173469,0.326537077,5
15,19,0.182397959,0.386418688,5
9,19,0.12244898,0.3280129,5
19,19,0.170918367,0.376677921,5
19,13,0.164540816,0.371002292,5
19,18,0.233418367,0.423276218,5
19,19,0.234693878,0.424077884,5
17,19,0.202806122,0.402345973,5
19,19,0.174744898,0.379991176,5
19,18,0.195153061,0.396571484,5
7,19,0.12372449,0.329477167,5
17,19,0.18877551,0.391580001,5
14,19,0.192602041,0.394594853,5
13,19,0.144132653,0.351448399,5
11,19,0.142857143,0.350150488,5
19,17,0.178571429,0.383237536,5
19,17,0.140306122,0.347526061,5
19,19,0.257653061,0.437621111,5
19,17,0.196428571,0.397549968,5
15,19,0.211734694,0.408798571,5
9,19,0.159438776,0.366318457,5
17,19,0.192602041,0.394594853,5
14,19,0.182397959,0.386418688,5
19,17,0.177295918,0.382162743,5
15,19,0.176020408,0.381080643,5
19,17,0.172193878,0.37778988,5
17,19,0.182397959,0.386418688,5
19,18,0.163265306,0.369843502,5
17,19,0.182397959,0.386418688,5
19,13,0.142857143,0.350150488,5
19,17,0.18877551,0.391580001,5
19,19,0.216836735,0.412353546,5
9,19,0.098214286,0.297794147,5
17,19,0.182397959,0.386418688,5
15,19,0.156887755,0.36392708,5
18,19,0.267857143,0.443125437,5
19,15,0.144132653,0.351448399,5
15,19,0.160714286,0.367501662,5
12,19,0.142857143,0.350150488,5
15,19,0.147959184,0.355286179,5
19,19,0.233418367,0.423276218,5
18,19,0.178571429,0.383237536,5
19,13,0.094387755,0.292554055,5
17,19,0.255102041,0.436196834,5
19,19,0.25255102,0.434752903,5
19,19,0.266581633,0.442454028,5
19,15,0.168367347,0.374431046,5
17,19,0.18494898,0.388504021,5
19,19,0.206632653,0.405148082,5
19,19,0.256377551,0.436911417,5
15,19,0.214285714,0.410587841,5
19,19,0.239795918,0.427231378,5
17,19,0.213010204,0.409696171,5
19,11,0.12244898,0.3280129,5
15,19,0.172193878,0.37778988,5
19,19,0.234693878,0.424077884,5
19,17,0.200255102,0.400446668,5
19,13,0.117346939,0.322038688,5
10,19,0.147959184,0.355286179,5
18,19,0.209183673,0.406985425,5
19,19,0.214285714,0.410587841,5
17,19,0.179846939,0.384305085,5
19,19,0.1875,0.390561537,5
19,17,0.198979592,0.399487513,5
11,19,0.198979592,0.399487513,5
19,17,0.165816327,0.372153097,5
19,15,0.164540816,0.371002292,5
19,17,0.168367347,0.374431046,5
15,19,0.193877551,0.395586462,5
9,19,0.130102041,0.336630421,5
19,18,0.234693878,0.424077884,5
17,19,0.210459184,0.407895002,5
13,19,0.207908163,0.406069798,5
17,19,0.272959184,0.445764421,5
19,19,0.255102041,0.436196834,5
17,19,0.193877551,0.395586462,5
19,15,0.12755102,0.333802157,5
17,19,0.192602041,0.394594853,5
15,19,0.221938776,0.415815457,5
11,19,0.164540816,0.371002292,5
15,19,0.170918367,0.376677921,5
15,19,0.168367347,0.374431046,5
19,14,0.121173469,0.326537077,5
13,19,0.155612245,0.362718743,5
18,19,0.243622449,0.429541489,5
16,19,0.210459184,0.407895002,5
19,19,0.181122449,0.385365449,5
19,19,0.279336735,0.44895971,5
19,15,0.179846939,0.384305085,5
19,17,0.146683673,0.354016143,5
17,19,0.167091837,0.373295991,5
13,19,0.195153061,0.396571484,5
19,19,0.25,0.433289122,5
15,19,0.125,0.330930034,5
15,19,0.156887755,0.36392708,5
19,19,0.288265306,0.453244358,5
19,16,0.182397959,0.386418688,5
14,19,0.181122449,0.385365449,5
19,17,0.256377551,0.436911417,5
10,19,0.132653061,0.339415924,5
14,19,0.214285714,0.410587841,5
15,19,0.210459184,0.407895002,5
13,19,0.220663265,0.414958576,5
19,19,0.219387755,0.414095987,5
11,19,0.154336735,0.361501861,5
17,19,0.200255102,0.400446668,5
13,19,0.196428571,0.397549968,5
15,19,0.160714286,0.367501662,5
15,19,0.198979592,0.399487513,5
14,19,0.243622449,0.429541489,5
19,19,0.193877551,0.395586462,5
10,19,0.137755102,0.344862771,5
19,17,0.193877551,0.395586462,5
17,19,0.206632653,0.405148082,5
11,19,0.135204082,0.342159708,5
15,19,0.183673469,0.387464859,5
13,19,0.207908163,0.406069798,5
15,19,0.179846939,0.384305085,5
9,19,0.135204082,0.342159708,5
13,19,0.202806122,0.402345973,5
17,19,0.25,0.433289122,5
11,19,0.178571429,0.383237536,5
19,15,0.156887755,0.36392708,5
13,19,0.216836735,0.412353546,5
18,19,0.18494898,0.388504021,5
17,19,0.206632653,0.405148082,5
14,19,0.272959184,0.445764421,5
17,19,0.210459184,0.407895002,5
19,15,0.119897959,0.325049543,5
19,19,0.246173469,0.43105579,5
19,13,0.125,0.330930034,5
15,19,0.164540816,0.371002292,5
11,19,0.12244898,0.3280129,5
19,19,0.202806122,0.402345973,5
19,13,0.135204082,0.342159708,5
19,13,0.159438776,0.366318457,5
11,19,0.170918367,0.376677921,5
13,19,0.201530612,0.401399473,5
18,19,0.176020408,0.381080643,5
19,19,0.306122449,0.461175427,5
19,19,0.191326531,0.393596607,5
18,19,0.218112245,0.413227656,5
19,17,0.158163265,0.365126957,5
13,19,0.142857143,0.350150488,5
19,11,0.121173469,0.326537077,5
15,19,0.172193878,0.37778988,5
15,19,0.156887755,0.36392708,5
18,19,0.170918367,0.376677921,5
14,19,0.154336735,0.361501861,5
10,19,0.12627551,0.332371648,5
19,18,0.237244898,0.425665205,5
15,19,0.158163265,0.365126957,5
19,9,0.116071429,0.320515031,5
10,19,0.153061224,0.360276347,5
15,19,0.105867347,0.307864167,5
13,19,0.213010204,0.409696171,5
19,17,0.192602041,0.394594853,5
19,19,0.288265306,0.453244358,5
17,19,0.178571429,0.383237536,5
11,19,0.128826531,0.335221702,5
15,19,0.257653061,0.437621111,5
17,19,0.229591837,0.420838835,5
13,19,0.156887755,0.36392708,5
13,19,0.155612245,0.362718743,5
19,12,0.125,0.330930034,5
19,19,0.205357143,0.404220234,5
19,13,0.104591837,0.306222128,5
19,18,0.192602041,0.394594853,5
12,19,0.146683673,0.354016143,5
19,19,0.207908163,0.406069798,5
19,19,0.255102041,0.436196834,5
16,19,0.25,0.433289122,5
17,19,0.182397959,0.386418688,5
19,19,0.221938776,0.415815457,5
19,17,0.202806122,0.402345973,5
17,19,0.253826531,0.435477337,5
19,19,0.221938776,0.415815457,5
16,19,0.224489796,0.417512239,5
19,19,0.220663265,0.414958576,5
19,14,0.169642857,0.375558333,5
17,19,0.206632653,0.405148082,5
19,15,0.151785714,0.359042113,5
14,19,0.182397959,0.386418688,5
13,19,0.153061224,0.360276347,5
14,19,0.220663265,0.414958576,5
19,19,0.158163265,0.365126957,5
19,17,0.25127551,0.434023507,5
19,19,0.196428571,0.397549968,5
15,19,0.216836735,0.412353546,5
19,17,0.167091837,0.373295991,5
19,19,0.243622449,0.429541489,5
17,19,0.172193878,0.37778988,5
19,19,0.340561224,0.474200481,5
19,19,0.176020408,0.381080643,5
19,16,0.155612245,0.362718743,5
19,19,0.156887755,0.36392708,5
19,15,0.183673469,0.387464859,5
15,19,0.25,0.433289122,5
13,19,0.235969388,0.424874203,5
17,19,0.267857143,0.443125437,5
19,19,0.196428571,0.397549968,5
19,19,0.219387755,0.414095987,5
15,19,0.219387755,0.414095987,5
19,13,0.178571429,0.383237536,5
15,19,0.19005102,0.392591674,5
16,19,0.232142857,0.422469176,5
17,19,0.25127551,0.434023507,5
19,19,0.201530612,0.401399473,5
19,11,0.146683673,0.354016143,5
19,15,0.168367347,0.374431046,5
15,19,0.140306122,0.347526061,5
19,17,0.159438776,0.366318457,5
19,19,0.18622449,0.389536228,5
16,19,0.169642857,0.375558333,5
19,17,0.137755102,0.344862771,5
15,19,0.159438776,0.366318457,5
13,19,0.12627551,0.332371648,5
13,19,0.133928571,0.340792968,5
14,19,0.12755102,0.333802157,5
19,17,0.198979592,0.399487513,5
15,19,0.201530612,0.401399473,5
15,19,0.168367347,0.374431046,5
19,19,0.233418367,0.423276218,5
19,19,0.227040816,0.419186609,5
19,17,0.169642857,0.375558333,5
19,19,0.233418367,0.423276218,5
13,19,0.156887755,0.36392708,5
19,19,0.241071429,0.428006606,5
19,19,0.201530612,0.401399473,5
19,19,0.235969388,0.424874203,5
15,19,0.172193878,0.37778988,5
15,19,0.18494898,0.388504021,5
19,17,0.145408163,0.352736917,5
19,19,0.179846939,0.384305085,5
19,19,0.200255102,0.400446668,5
15,19,0.161989796,0.36867665,5
15,19,0.196428571,0.397549968,5
19,16,0.191326531,0.393596607,5
13,19,0.207908163,0.406069798,5
15,19,0.176020408,0.381080643,5
19,17,0.258928571,0.43832594,5
19,19,0.151785714,0.359042113,5
19,15,0.18494898,0.388504021,5
19,17,0.163265306,0.369843502,5
19,19,0.207908163,0.406069798,5
19,19,0.25,0.433289122,5
15,19,0.18622449,0.389536228,5
19,13,0.160714286,0.367501662,5
18,19,0.233418367,0.423276218,5
17,19,0.158163265,0.365126957,5
13,19,0.206632653,0.405148082,5
13,19,0.205357143,0.404220234,5
12,19,0.215561224,0.41147362,5
15,19,0.215561224,0.41147362,5
10,19,0.116071429,0.320515031,5
15,19,0.170918367,0.376677921,5
18,19,0.239795918,0.427231378,5
19,17,0.182397959,0.386418688,5
15,19,0.18494898,0.388504021,5
16,19,0.191326531,0.393596607,5
19,19,0.209183673,0.406985425,5
19,13,0.128826531,0.335221702,5
19,17,0.167091837,0.373295991,5
19,19,0.274234694,0.446412607,5
19,15,0.146683673,0.354016143,5
17,19,0.172193878,0.37778988,5
19,15,0.172193878,0.37778988,5
17,19,0.183673469,0.387464859,5
19,17,0.200255102,0.400446668,5
19,19,0.214285714,0.410587841,5
19,17,0.196428571,0.397549968,5
19,18,0.235969388,0.424874203,5
19,19,0.164540816,0.371002292,5
19,19,0.304846939,0.460636438,5
10,19,0.156887755,0.36392708,5
19,19,0.216836735,0.412353546,5
16,19,0.173469388,0.378894276,5
19,17,0.195153061,0.396571484,5
15,19,0.257653061,0.437621111,5
19,15,0.182397959,0.386418688,5
15,19,0.18877551,0.391580001,5
19,19,0.227040816,0.419186609,5
19,19,0.168367347,0.374431046,5
19,19,0.253826531,0.435477337,5
14,19,0.233418367,0.423276218,5
17,19,0.258928571,0.43832594,5
19,18,0.219387755,0.414095987,5
15,19,0.181122449,0.385365449,5
11,19,0.137755102,0.344862771,5
19,17,0.242346939,0.428776634,5
19,15,0.170918367,0.376677921,5
19,16,0.130102041,0.336630421,5
13,19,0.125,0.330930034,5
15,19,0.214285714,0.410587841,5
19,13,0.12627551,0.332371648,5
19,19,0.192602041,0.394594853,5
19,19,0.280612245,0.449585173,5
15,19,0.237244898,0.425665205,5
19,18,0.204081633,0.403286212,5
16,19,0.221938776,0.415815457,5
19,15,0.151785714,0.359042113,5
17,19,0.255102041,0.436196834,5
15,19,0.210459184,0.407895002,5
17,19,0.238520408,0.426450921,5
17,19,0.267857143,0.443125437,5
13,19,0.225765306,0.418352209,5
19,19,0.170918367,0.376677921,5
13,19,0.1875,0.390561537,5
17,19,0.179846939,0.384305085,5
19,19,0.24872449,0.432549725,5
12,19,0.142857143,0.350150488,5
11,19,0.170918367,0.376677921,5
11,19,0.178571429,0.383237536,5
13,19,0.198979592,0.399487513,5
19,15,0.12244898,0.3280129,5
19,19,0.241071429,0.428006606,5
15,19,0.205357143,0.404220234,5
19,19,0.238520408,0.426450921,5
